region;provincia;distrito;ciudad;subdivision;unidad;edad;marital;direcc;ingres;ingcat;coche;cochecat;educ;empleo;retirado;empcat;satlab;genero;residen;inalam;multline;voz;busca;internet;idllam;espera;tv;video;cd;pda;pc;fax;noticias;respuest;ProbabilidadIncl_1_;ProbabilidadIncl_2_;PonderacMuestral_Final_
1;2;9;251;1252;125130;31;1;4;38;2;18.4;1;2;3;0;1;4;0;6;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;.1875;266.666.666.666.667;266.666.666.666.667
1;2;9;251;1252;125132;30;1;6;48;2;23.8;1;3;4;0;1;1;1;3;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;.1875;266.666.666.666.667;266.666.666.666.667
1;2;9;251;1253;125201;19;0;0;18;1;8.8;1;2;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;9;251;1253;125205;47;1;12;51;3;25.4;2;1;13;0;2;4;1;2;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;.2;250;250
1;2;9;251;1253;125213;19;0;0;22;1;10.8;1;2;0;0;1;1;0;4;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
1;2;9;251;1253;125214;46;1;11;71;3;36;2;4;9;0;2;4;1;2;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;9;251;1253;125222;30;1;5;42;2;20.3;1;2;6;0;2;2;1;3;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;.2;250;250
1;2;9;251;1254;125302;47;0;16;48;2;24.8;1;2;7;0;2;4;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125309;68;0;17;11;1;5.3;1;1;16;1;3;4;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125316;65;0;21;77;4;38.7;2;4;13;0;2;4;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125322;61;0;25;13;1;6.5;1;4;4;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125332;48;1;15;30;2;15;1;2;11;0;2;4;1;4;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125333;76;1;26;20;1;9.3;1;1;15;1;3;4;0;2;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125334;47;1;11;51;3;24.8;1;4;10;0;2;4;1;3;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125337;55;0;14;39;2;19.4;1;2;10;0;2;5;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125353;47;0;13;122;4;61.7;3;4;6;0;2;4;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125357;55;1;10;70;3;35;2;2;14;0;2;4;0;4;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125365;67;1;19;118;4;57.8;3;4;9;0;2;5;0;2;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125371;56;1;18;39;2;19.4;1;1;17;0;3;4;1;3;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125374;69;0;13;26;2;13.3;1;2;16;0;3;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125378;52;0;13;118;4;58.5;3;4;10;0;2;4;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125381;46;0;10;57;3;27.8;2;3;11;0;2;4;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125384;52;0;13;195;4;99.4;3;4;16;0;3;3;0;2;1;1;0;0;1;0;0;1;1;1;1;1;1;0;1;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;251;1254;125386;56;0;17;81;4;40.2;2;2;11;0;2;5;0;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;.195402298850575;255.882.352.941.176;255.882.352.941.176
1;2;9;256;1276;127505;27;0;3;32;2;16.4;1;4;2;0;1;3;0;3;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127508;59;0;23;54;3;27.6;2;4;6;0;2;2;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127511;41;1;6;84;4;41;2;2;7;0;2;5;0;2;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127515;34;0;6;106;4;51.8;3;4;3;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127519;34;0;7;133;4;67.2;3;5;4;0;1;3;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127527;42;0;10;44;2;22;1;2;10;0;2;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127541;32;0;4;44;2;21.9;1;1;5;0;2;3;0;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127544;29;0;5;92;4;45.5;2;4;2;0;1;2;0;2;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127547;50;0;4;82;4;41.4;2;1;18;0;3;2;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127549;55;1;16;195;4;96.6;3;4;13;0;2;4;1;4;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1276;127553;32;0;6;48;2;24.1;1;4;2;0;1;2;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;.196428571428571;254.545.454.545.455;254.545.454.545.455
1;2;9;256;1277;127608;26;0;4;24;1;11.5;1;1;4;0;1;2;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;9;256;1277;127612;23;0;1;25;2;12.8;1;3;0;0;1;3;1;4;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;.2;250;250
1;2;9;256;1277;127623;55;0;20;75;4;36.8;2;3;10;0;2;3;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;.2;250;250
1;2;9;256;1277;127624;40;0;9;56;3;29;2;5;7;0;2;5;0;1;1;0;1;0;0;1;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;9;256;1277;127629;53;1;14;48;2;24.1;1;4;9;0;2;3;1;2;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;.2;250;250
1;2;9;256;1277;127632;68;1;13;12;1;6;1;1;14;1;2;5;1;4;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;.2;250;250
1;2;9;256;1277;127633;36;0;7;25;2;12.4;1;1;2;0;1;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;.2;250;250
1;2;9;256;1278;127703;24;0;2;33;2;16.4;1;2;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.1875;266.666.666.666.667;266.666.666.666.667
1;2;9;256;1278;127706;31;0;3;49;2;25.3;2;3;3;0;1;5;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;.1875;266.666.666.666.667;266.666.666.666.667
1;2;9;256;1278;127715;49;0;10;52;3;25.8;2;2;8;0;2;3;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.1875;266.666.666.666.667;266.666.666.666.667
1;2;10;289;1441;144005;24;0;2;23;1;11.8;1;2;2;0;1;2;1;2;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;10;289;1441;144007;25;1;2;69;3;34.9;2;3;1;0;1;3;0;5;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;10;289;1441;144014;31;0;4;21;1;10.2;1;2;4;0;1;2;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;10;289;1442;144104;31;0;7;38;2;19.2;1;2;6;0;2;2;1;1;0;1;1;0;0;0;1;1;1;1;0;0;0;1;1;.217391304347826;230;230
1;2;10;289;1442;144114;31;0;4;33;2;16.1;1;4;3;0;1;2;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;.217391304347826;230;230
1;2;10;289;1442;144119;28;1;3;84;4;40.1;2;4;1;0;1;3;1;2;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;.217391304347826;230;230
1;2;10;289;1442;144120;26;0;3;57;3;29.1;2;4;1;0;1;3;0;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;.217391304347826;230;230
1;2;10;289;1442;144121;24;1;1;20;1;10.1;1;3;0;0;1;1;0;4;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;.217391304347826;230;230
1;2;10;289;1443;144205;18;0;0;41;2;19.5;1;2;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;.2;250;250
1;2;10;289;1443;144208;22;1;1;17;1;8.4;1;3;0;0;1;2;0;4;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;.2;250;250
1;2;10;289;1443;144215;24;0;2;56;3;28.7;2;2;1;0;1;2;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;10;289;1443;144227;25;1;2;20;1;10;1;1;4;0;1;3;0;4;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
1;2;10;289;1443;144229;19;1;0;21;1;10.7;1;2;0;0;1;1;0;5;1;0;0;0;1;1;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;10;289;1443;144235;27;1;5;56;3;28.5;2;4;1;0;1;1;0;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;10;289;1443;144241;18;1;0;39;2;19.4;1;2;0;0;1;3;1;5;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.2;250;250
1;2;10;289;1443;144247;25;0;3;24;1;12.1;1;4;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;10;289;1443;144248;23;1;1;31;2;15.5;1;4;0;0;1;2;1;3;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;.2;250;250
1;2;10;289;1443;144250;20;0;0;19;1;9.5;1;3;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;.2;250;250
1;2;10;289;1443;144254;22;1;0;28;2;14.1;1;2;1;0;1;1;0;5;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;.2;250;250
1;2;10;289;1443;144260;24;0;1;23;1;11.7;1;2;2;0;1;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1531;153002;18;0;0;25;2;12.4;1;2;0;0;1;4;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1531;153007;18;0;0;29;2;13.9;1;2;0;0;1;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;.2;250;250
1;2;11;307;1531;153010;19;0;0;12;1;5.9;1;2;0;0;1;4;1;2;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;.2;250;250
1;2;11;307;1531;153013;21;1;1;48;2;23.2;1;2;1;0;1;3;1;6;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1531;153023;26;0;4;28;2;14;1;2;3;0;1;4;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1531;153025;20;0;1;22;1;10.8;1;3;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;.2;250;250
1;2;11;307;1531;153030;22;1;1;64;3;30.7;2;3;1;0;1;2;1;4;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1531;153041;21;0;1;40;2;20.5;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.2;250;250
1;2;11;307;1531;153049;25;0;2;31;2;15.5;1;5;0;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;.2;250;250
1;2;11;307;1531;153050;21;1;1;35;2;17.2;1;2;0;0;1;2;1;4;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1531;153053;19;0;0;21;1;10.3;1;2;0;0;1;2;0;2;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;.2;250;250
1;2;11;307;1532;153104;29;0;6;56;3;27.4;2;3;2;0;1;1;0;2;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
1;2;11;307;1532;153108;30;0;4;53;3;26.9;2;1;6;0;2;5;1;2;0;1;1;0;0;1;1;1;1;1;0;0;0;1;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
1;2;11;307;1532;153112;53;0;13;25;2;12.2;1;3;6;0;2;3;1;4;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;.230769230769231;216.666.666.666.667;216.666.666.666.667
1;2;11;307;1533;153207;63;1;11;101;4;50.3;3;3;20;0;3;5;0;2;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;.2;250;250
1;2;11;307;1533;153209;44;1;13;42;2;21.1;1;1;11;0;2;3;0;2;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1533;153220;57;0;16;96;4;48.1;2;4;15;0;3;4;1;3;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1533;153224;20;1;1;15;1;7.4;1;3;0;0;1;2;0;4;0;1;0;0;1;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1533;153225;57;0;15;63;3;31.3;2;2;14;0;2;5;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1533;153228;61;0;19;33;2;16.8;1;3;12;0;2;4;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;.2;250;250
1;2;11;307;1534;153304;29;1;5;33;2;16.6;1;3;3;0;1;3;1;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;.2;250;250
1;2;11;307;1534;153306;19;1;0;23;1;11.8;1;1;1;0;1;3;1;6;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1534;153316;24;1;3;49;2;24.2;1;3;1;0;1;4;1;4;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;307;1534;153318;31;0;4;34;2;17;1;3;2;0;1;2;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;307;1534;153322;19;1;0;23;1;11.2;1;2;0;0;1;2;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;.2;250;250
1;2;11;311;1551;155009;41;0;4;45;2;23.2;1;1;10;0;2;2;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
1;2;11;311;1551;155013;64;0;20;135;4;68;3;4;17;0;3;2;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
1;2;11;311;1551;155016;19;1;0;29;2;14.7;1;2;0;0;1;2;0;6;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;.176470588235294;283.333.333.333.333;283.333.333.333.333
1;2;11;311;1552;155108;19;1;0;20;1;9.9;1;2;0;0;1;1;1;6;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;.2;250;250
1;2;11;311;1552;155111;39;1;10;34;2;16.7;1;2;5;0;2;5;0;5;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
1;2;11;311;1552;155121;29;0;2;35;2;17.5;1;5;1;0;1;4;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;1;.2;250;250
1;2;11;311;1552;155123;29;0;4;38;2;18.9;1;2;5;0;2;2;0;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;.2;250;250
1;2;11;311;1552;155125;19;1;0;21;1;10.1;1;2;0;0;1;1;0;3;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;311;1552;155126;31;1;8;50;3;25.3;2;5;2;0;1;2;1;5;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.2;250;250
1;2;11;311;1553;155207;62;1;18;116;4;60;3;1;21;0;3;3;0;2;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;11;311;1553;155208;19;0;0;23;1;11.1;1;2;0;0;1;1;1;2;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;11;311;1553;155212;20;0;0;23;1;11.4;1;1;1;0;1;1;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.214285714285714;233.333.333.333.333;233.333.333.333.333
1;2;11;311;1554;155301;43;1;11;22;1;11;1;3;5;0;2;2;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155303;47;0;8;52;3;25;2;3;12;0;2;3;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155304;57;0;16;59;3;29.6;2;2;17;0;3;3;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155305;40;1;14;81;4;41.3;2;1;13;0;2;5;1;4;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155314;79;1;25;9;1;4.5;1;1;21;1;3;5;0;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155316;22;0;2;25;2;12.4;1;4;0;0;1;2;1;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155321;25;1;2;21;1;10.7;1;5;0;0;1;1;1;4;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155330;37;1;9;33;2;16.9;1;3;6;0;2;2;1;3;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155340;37;0;4;230;4;104;3;4;5;0;2;3;1;3;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155347;56;0;19;64;3;31.5;2;1;15;0;3;5;1;1;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155360;50;1;17;55;3;28;2;3;8;0;2;1;0;2;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155364;54;0;18;101;4;50.4;3;1;12;0;2;5;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155368;20;1;0;23;1;11.1;1;3;0;0;1;1;1;3;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155371;40;1;7;45;2;22.5;1;2;10;0;2;5;1;4;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;311;1554;155374;45;1;13;49;2;24.2;1;3;5;0;2;2;1;4;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
1;2;11;318;1586;158501;30;0;4;39;2;19.1;1;2;4;0;1;5;0;2;1;0;0;1;1;0;0;1;1;1;0;0;0;0;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158505;26;0;3;28;2;13.3;1;4;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158510;36;1;7;28;2;13.9;1;2;9;0;2;5;0;2;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158513;39;1;5;69;3;35.4;2;4;5;0;2;5;1;3;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158516;27;0;4;34;2;16.6;1;4;0;0;1;4;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158518;63;1;22;56;3;27.4;2;2;16;0;3;4;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158521;43;0;16;43;2;21.1;1;2;12;0;2;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158529;40;1;9;37;2;18.2;1;1;7;0;2;5;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158569;20;1;0;28;2;13.7;1;3;0;0;1;1;1;3;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158571;29;1;6;28;2;14.2;1;1;4;0;1;1;0;4;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158572;43;0;13;30;2;14.5;1;3;7;0;2;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158576;37;0;9;67;3;33.5;2;3;7;0;2;3;0;1;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158577;21;1;1;18;1;8.9;1;3;0;0;1;1;1;4;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158579;26;0;3;27;2;13.8;1;2;2;0;1;4;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158580;47;1;7;61;3;29.2;2;5;8;0;2;4;0;2;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158585;31;1;8;98;4;49;2;4;3;0;1;1;1;6;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158587;48;0;16;55;3;26.7;2;2;5;0;2;2;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158591;18;1;0;15;1;7.5;1;1;0;0;1;2;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1586;158594;28;0;4;60;3;30;2;4;0;0;1;3;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;.202127659574468;247.368.421.052.632;247.368.421.052.632
1;2;11;318;1587;158603;35;1;5;40;2;20.5;1;3;5;0;2;3;1;3;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;.181818181818182;275;275
1;2;11;318;1587;158607;22;1;1;16;1;8;1;1;2;0;1;3;1;3;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.181818181818182;275;275
1;6;31;903;4511;451003;38;1;9;23;1;11.7;1;1;6;0;2;5;1;3;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;.2;250;250
1;6;31;903;4511;451012;19;1;0;15;1;7.3;1;2;0;0;1;1;1;4;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
1;6;31;903;4511;451019;21;0;0;14;1;6.6;1;3;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;.2;250;250
1;6;31;903;4511;451025;33;0;9;29;2;14.6;1;5;2;0;1;2;1;4;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
1;6;31;903;4511;451034;24;0;2;21;1;10.7;1;1;3;0;1;4;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;0;.2;250;250
1;6;31;903;4511;451038;23;1;1;23;1;11.5;1;2;1;0;1;1;1;4;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;.2;250;250
1;6;31;903;4511;451044;23;0;1;19;1;9.5;1;4;0;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;.2;250;250
1;6;31;903;4511;451045;46;1;17;34;2;16.7;1;2;9;0;2;4;0;5;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;.2;250;250
1;6;31;903;4511;451059;23;1;1;13;1;6.6;1;1;2;0;1;2;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;.2;250;250
1;6;31;903;4511;451060;19;0;0;17;1;8.3;1;2;0;0;1;1;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;.2;250;250
1;6;31;903;4511;451062;18;1;0;20;1;10.4;1;2;0;0;1;1;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;.2;250;250
1;6;31;903;4511;451067;22;0;1;45;2;22.6;1;3;0;0;1;1;0;4;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;.2;250;250
1;6;31;903;4511;451068;36;1;8;54;3;26.5;2;2;6;0;2;5;0;6;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;.2;250;250
